match_id,map,player_elo,player_kd,player_hs_pct,player_wr,player_matches,player_level,team_avg_elo,team_avg_kd,opp_avg_elo,opp_avg_kd,opp_avg_wr,elo_gap,kills,deaths,assists
1-aacfd3cf-4bcf-44f5-ac86-73e49721e4fa,de_mirage,2767.0,1.24,50.0,53.0,2321.0,10.0,3066.8,1.18,2668.8,1.126,51.2,98.2,18.0,13.0,6.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,3382.0,1.15,45.0,51.0,4451.0,10.0,3066.2,1.1,3125.4,1.15,51.2,256.6,11.0,19.0,3.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,3331.0,1.14,56.0,54.0,4858.0,10.0,3066.2,1.1,3125.4,1.15,51.2,205.6,18.0,14.0,1.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,2752.0,1.13,47.0,50.0,4131.0,10.0,3066.2,1.1,3125.4,1.15,51.2,-373.4,9.0,19.0,5.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,2965.0,1.02,48.0,51.0,2792.0,10.0,3066.2,1.1,3125.4,1.15,51.2,-160.4,16.0,17.0,8.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,2901.0,1.06,50.0,52.0,2162.0,10.0,3066.2,1.1,3125.4,1.15,51.2,-224.4,11.0,18.0,3.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,3185.0,1.15,50.0,51.0,3914.0,10.0,3125.4,1.15,3066.2,1.1,51.6,118.8,9.0,14.0,7.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,3302.0,1.13,56.0,51.0,9129.0,10.0,3125.4,1.15,3066.2,1.1,51.6,235.8,18.0,17.0,7.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,3281.0,1.21,47.0,52.0,6960.0,10.0,3125.4,1.15,3066.2,1.1,51.6,214.8,23.0,13.0,3.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,2838.0,1.12,48.0,50.0,4129.0,10.0,3125.4,1.15,3066.2,1.1,51.6,-228.2,19.0,11.0,4.0
1-d8362bd9-b3ac-44ba-be55-030e92dd9e88,de_anubis,3021.0,1.14,53.0,52.0,2970.0,10.0,3125.4,1.15,3066.2,1.1,51.6,-45.2,18.0,11.0,5.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,2839.0,1.24,43.0,51.0,5081.0,10.0,3252.0,1.186,3368.0,1.18,53.4,-529.0,17.0,16.0,4.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3160.0,1.13,46.0,51.0,3525.0,10.0,3252.0,1.186,3368.0,1.18,53.4,-208.0,21.0,18.0,8.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3698.0,1.13,59.0,52.0,13307.0,10.0,3252.0,1.186,3368.0,1.18,53.4,330.0,17.0,19.0,5.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,2838.0,1.12,48.0,50.0,4129.0,10.0,3252.0,1.186,3368.0,1.18,53.4,-530.0,12.0,18.0,5.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3725.0,1.31,57.0,57.0,6288.0,10.0,3252.0,1.186,3368.0,1.18,53.4,357.0,22.0,18.0,6.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3012.0,1.02,58.0,53.0,2384.0,10.0,3368.0,1.18,3252.0,1.186,52.2,-240.0,15.0,20.0,12.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,4038.0,1.29,56.0,56.0,2710.0,10.0,3368.0,1.18,3252.0,1.186,52.2,786.0,17.0,20.0,6.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3242.0,1.28,61.0,54.0,4554.0,10.0,3368.0,1.18,3252.0,1.186,52.2,-10.0,23.0,15.0,4.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3366.0,1.21,43.0,53.0,8009.0,10.0,3368.0,1.18,3252.0,1.186,52.2,114.0,21.0,16.0,5.0
1-d05a86df-f6fb-421b-901e-4bffeb7dd779,de_ancient,3182.0,1.1,39.0,51.0,10715.0,10.0,3368.0,1.18,3252.0,1.186,52.2,-70.0,13.0,19.0,6.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2972.0,1.06,58.0,51.0,5379.0,10.0,2626.0,1.13,2648.4,1.098,51.4,323.6,11.0,13.0,3.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2365.0,0.99,51.0,52.0,2167.0,10.0,2626.0,1.13,2648.4,1.098,51.4,-283.4,13.0,14.0,4.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2519.0,1.05,51.0,50.0,3768.0,10.0,2626.0,1.13,2648.4,1.098,51.4,-129.4,11.0,14.0,2.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2339.0,1.06,50.0,50.0,2321.0,10.0,2626.0,1.13,2648.4,1.098,51.4,-309.4,11.0,13.0,3.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2935.0,1.49,45.0,65.0,165.0,10.0,2626.0,1.13,2648.4,1.098,51.4,286.6,9.0,16.0,1.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2053.0,1.03,45.0,51.0,2588.0,10.0,2648.4,1.098,2626.0,1.13,53.6,-573.0,9.0,13.0,2.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2587.0,1.06,48.0,51.0,5590.0,10.0,2648.4,1.098,2626.0,1.13,53.6,-39.0,12.0,13.0,1.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2991.0,1.13,46.0,52.0,4013.0,10.0,2648.4,1.098,2626.0,1.13,53.6,365.0,21.0,8.0,5.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2747.0,1.13,42.0,52.0,2858.0,10.0,2648.4,1.098,2626.0,1.13,53.6,121.0,15.0,12.0,7.0
1-6e4a360f-63e5-413e-aa9c-4adbe27ebb21,de_mirage,2864.0,1.14,40.0,51.0,4267.0,10.0,2648.4,1.098,2626.0,1.13,53.6,238.0,13.0,9.0,3.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2469.0,1.08,53.0,52.0,3462.0,10.0,2421.2,1.096,2523.6,1.17,51.4,-54.6,15.0,16.0,7.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2009.0,1.2,35.0,52.0,2470.0,10.0,2421.2,1.096,2523.6,1.17,51.4,-514.6,19.0,19.0,10.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2649.0,1.07,46.0,51.0,3061.0,10.0,2421.2,1.096,2523.6,1.17,51.4,125.4,13.0,17.0,4.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2587.0,1.06,48.0,51.0,5590.0,10.0,2421.2,1.096,2523.6,1.17,51.4,63.4,14.0,18.0,4.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2392.0,1.07,42.0,51.0,841.0,10.0,2421.2,1.096,2523.6,1.17,51.4,-131.6,20.0,20.0,6.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2998.0,1.16,61.0,51.0,3316.0,10.0,2523.6,1.17,2421.2,1.096,51.4,576.8,16.0,15.0,8.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2255.0,1.06,38.0,51.0,1928.0,10.0,2523.6,1.17,2421.2,1.096,51.4,-166.2,15.0,19.0,6.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2516.0,0.98,59.0,53.0,829.0,10.0,2523.6,1.17,2421.2,1.096,51.4,94.8,15.0,17.0,6.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2120.0,1.16,49.0,51.0,1360.0,10.0,2523.6,1.17,2421.2,1.096,51.4,-301.2,17.0,17.0,4.0
1-aa196747-fb9d-48d2-8a2e-5794c7932759,de_inferno,2729.0,1.49,51.0,51.0,2612.0,10.0,2523.6,1.17,2421.2,1.096,51.4,307.8,27.0,14.0,10.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2491.0,1.15,41.0,51.0,1195.0,10.0,2378.6,1.176,2312.2,1.146,51.8,178.8,20.0,23.0,6.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2673.0,1.17,46.0,53.0,1992.0,10.0,2378.6,1.176,2312.2,1.146,51.8,360.8,11.0,17.0,7.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2238.0,1.44,43.0,53.0,550.0,10.0,2378.6,1.176,2312.2,1.146,51.8,-74.2,28.0,17.0,3.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2097.0,0.98,56.0,50.0,4623.0,10.0,2378.6,1.176,2312.2,1.146,51.8,-215.2,19.0,23.0,6.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2394.0,1.14,44.0,52.0,1320.0,10.0,2378.6,1.176,2312.2,1.146,51.8,81.8,22.0,21.0,8.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2445.0,1.2,44.0,52.0,1279.0,10.0,2312.2,1.146,2378.6,1.176,51.8,66.4,24.0,22.0,11.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2295.0,1.0,49.0,50.0,6957.0,10.0,2312.2,1.146,2378.6,1.176,51.8,-83.6,26.0,18.0,5.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2395.0,1.13,51.0,52.0,1778.0,10.0,2312.2,1.146,2378.6,1.176,51.8,16.4,16.0,20.0,5.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2409.0,1.13,57.0,53.0,796.0,10.0,2312.2,1.146,2378.6,1.176,51.8,30.4,16.0,21.0,9.0
1-64954fde-41c3-4b8a-b0de-830bf5168b96,de_dust2,2017.0,1.27,45.0,52.0,650.0,10.0,2312.2,1.146,2378.6,1.176,51.8,-361.6,18.0,22.0,7.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2371.0,1.15,49.0,49.0,3665.0,10.0,2346.6,1.072,2357.8,1.078,51.2,13.2,10.0,18.0,4.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2300.0,1.14,46.0,50.0,5424.0,10.0,2346.6,1.072,2357.8,1.078,51.2,-57.8,15.0,15.0,6.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2625.0,1.08,53.0,51.0,2263.0,10.0,2346.6,1.072,2357.8,1.078,51.2,267.2,5.0,19.0,1.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2097.0,0.98,56.0,50.0,4623.0,10.0,2346.6,1.072,2357.8,1.078,51.2,-260.8,15.0,16.0,4.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2340.0,1.01,48.0,51.0,5797.0,10.0,2346.6,1.072,2357.8,1.078,51.2,-17.8,14.0,13.0,4.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2416.0,1.16,51.0,52.0,1744.0,10.0,2357.8,1.078,2346.6,1.072,50.2,69.4,22.0,8.0,6.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2324.0,0.9,51.0,51.0,2537.0,10.0,2357.8,1.078,2346.6,1.072,50.2,-22.6,16.0,13.0,8.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2287.0,1.12,49.0,51.0,4377.0,10.0,2357.8,1.078,2346.6,1.072,50.2,-59.6,2.0,10.0,4.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2349.0,1.12,42.0,51.0,2853.0,10.0,2357.8,1.078,2346.6,1.072,50.2,2.4,13.0,13.0,5.0
1-574daaa4-9ad4-4136-bf22-89ae8897a447,de_anubis,2413.0,1.09,40.0,51.0,1904.0,10.0,2357.8,1.078,2346.6,1.072,50.2,66.4,26.0,10.0,7.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2574.0,1.03,46.0,51.0,3733.0,10.0,2373.8,1.078,2344.0,1.106,51.4,230.0,25.0,12.0,3.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2306.0,1.04,40.0,51.0,3137.0,10.0,2373.8,1.078,2344.0,1.106,51.4,-38.0,26.0,12.0,4.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2295.0,1.03,41.0,50.0,2909.0,10.0,2373.8,1.078,2344.0,1.106,51.4,-49.0,10.0,15.0,5.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2525.0,1.22,40.0,51.0,2679.0,10.0,2373.8,1.078,2344.0,1.106,51.4,181.0,14.0,13.0,3.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2169.0,1.07,45.0,51.0,2338.0,10.0,2373.8,1.078,2344.0,1.106,51.4,-175.0,11.0,16.0,5.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2483.0,1.17,56.0,51.0,1210.0,10.0,2344.0,1.106,2373.8,1.078,50.8,109.2,25.0,15.0,6.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2406.0,1.07,48.0,53.0,1449.0,10.0,2344.0,1.106,2373.8,1.078,50.8,32.2,7.0,19.0,4.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2327.0,1.14,63.0,51.0,2461.0,10.0,2344.0,1.106,2373.8,1.078,50.8,-46.8,15.0,15.0,3.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2097.0,0.98,56.0,50.0,4623.0,10.0,2344.0,1.106,2373.8,1.078,50.8,-276.8,8.0,19.0,3.0
1-93d29d27-5017-49b8-b21f-4f6d2dda8bad,de_nuke,2407.0,1.17,47.0,52.0,1754.0,10.0,2344.0,1.106,2373.8,1.078,50.8,33.2,13.0,18.0,5.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2299.0,1.35,50.0,57.0,378.0,10.0,2260.6,1.13,2151.8,1.09,51.6,147.2,25.0,10.0,3.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2727.0,1.14,63.0,51.0,4389.0,10.0,2260.6,1.13,2151.8,1.09,51.6,575.2,16.0,19.0,6.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,1756.0,0.99,53.0,50.0,3322.0,9.0,2260.6,1.13,2151.8,1.09,51.6,-395.8,13.0,17.0,4.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2275.0,1.06,48.0,53.0,1474.0,10.0,2260.6,1.13,2151.8,1.09,51.6,123.2,13.0,16.0,12.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2246.0,1.11,53.0,54.0,616.0,10.0,2260.6,1.13,2151.8,1.09,51.6,94.2,16.0,16.0,6.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2041.0,1.15,42.0,51.0,2180.0,10.0,2151.8,1.09,2260.6,1.13,53.0,-219.6,12.0,18.0,6.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2097.0,0.98,56.0,50.0,4623.0,10.0,2151.8,1.09,2260.6,1.13,53.0,-163.6,18.0,16.0,6.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2384.0,1.19,49.0,51.0,1778.0,10.0,2151.8,1.09,2260.6,1.13,53.0,123.4,19.0,15.0,7.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2138.0,1.07,46.0,53.0,1050.0,10.0,2151.8,1.09,2260.6,1.13,53.0,-122.6,9.0,17.0,7.0
1-0eaff33c-86d9-4f43-9586-52ab1dad762a,de_inferno,2099.0,1.06,53.0,53.0,1304.0,10.0,2151.8,1.09,2260.6,1.13,53.0,-161.6,17.0,17.0,5.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2571.0,1.17,45.0,51.0,2581.0,10.0,2390.6,1.182,2236.0,1.096,50.6,335.0,17.0,17.0,1.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2067.0,1.19,47.0,49.0,2894.0,10.0,2390.6,1.182,2236.0,1.096,50.6,-169.0,21.0,20.0,3.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2343.0,1.15,46.0,51.0,1923.0,10.0,2390.6,1.182,2236.0,1.096,50.6,107.0,16.0,22.0,8.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2290.0,1.28,39.0,54.0,555.0,10.0,2390.6,1.182,2236.0,1.096,50.6,54.0,23.0,17.0,5.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2682.0,1.12,47.0,52.0,2534.0,10.0,2390.6,1.182,2236.0,1.096,50.6,446.0,19.0,15.0,10.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2159.0,0.97,47.0,52.0,2004.0,10.0,2236.0,1.096,2390.6,1.182,51.4,-231.6,19.0,20.0,9.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,1934.0,1.02,48.0,50.0,2424.0,9.0,2236.0,1.096,2390.6,1.182,51.4,-456.6,16.0,21.0,4.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2706.0,1.14,47.0,50.0,2207.0,10.0,2236.0,1.096,2390.6,1.182,51.4,315.4,27.0,14.0,3.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2150.0,1.24,42.0,51.0,2054.0,10.0,2236.0,1.096,2390.6,1.182,51.4,-240.6,10.0,22.0,3.0
1-6864b79a-e2ea-4809-abb6-3c11c224d3c9,de_ancient,2231.0,1.11,49.0,50.0,5086.0,10.0,2236.0,1.096,2390.6,1.182,51.4,-159.6,19.0,19.0,5.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2310.0,1.15,45.0,51.0,2698.0,10.0,2286.6,1.086,2304.4,1.164,51.6,5.6,17.0,16.0,1.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2137.0,1.03,58.0,50.0,1457.0,10.0,2286.6,1.086,2304.4,1.164,51.6,-167.4,22.0,19.0,3.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2444.0,1.11,46.0,51.0,1173.0,10.0,2286.6,1.086,2304.4,1.164,51.6,139.6,12.0,14.0,2.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2150.0,1.06,54.0,50.0,4346.0,10.0,2286.6,1.086,2304.4,1.164,51.6,-154.4,12.0,17.0,7.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2392.0,1.08,48.0,51.0,2775.0,10.0,2286.6,1.086,2304.4,1.164,51.6,87.6,20.0,15.0,6.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2290.0,1.28,39.0,54.0,555.0,10.0,2304.4,1.164,2286.6,1.086,50.6,3.4,14.0,15.0,4.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2682.0,1.12,47.0,52.0,2534.0,10.0,2304.4,1.164,2286.6,1.086,50.6,395.4,22.0,16.0,3.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2241.0,1.18,48.0,50.0,8662.0,10.0,2304.4,1.164,2286.6,1.086,50.6,-45.6,19.0,17.0,0.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2212.0,1.0,47.0,50.0,7073.0,10.0,2304.4,1.164,2286.6,1.086,50.6,-74.6,7.0,17.0,6.0
1-59c9c8c0-e5eb-4a29-9c98-6c8bbdc083df,de_mirage,2097.0,1.24,46.0,52.0,1298.0,10.0,2304.4,1.164,2286.6,1.086,50.6,-189.6,18.0,19.0,6.0
